row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
1267,,212,"['measure', 'amount', '24', 'hour', 'place', '4', 'different', 'sample', '4', 'different', 'place', 'temperature', 'leave', 'sample', 'area', 'dry']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1268,,212,"['going', 'procedure', 'include', 'name', 'tested', 'item', 'also', ""n't"", 'say', 'testing']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1269,,212,"['reading', 'procedure', '3', 'thing', 'missing', 'three', 'thing', 'hour', 'much', 'vinegar', 'put', 'container', 'much', 'water', 'use', 'rinse', 'object', 'long', 'rinse', 'object']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1270,,212,"['mass', 'four', 'different', 'sample', 'time', 'sit', 'purpose', 'experiment', 'sample', 'distilled', 'water', 'better']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1271,,212,"['order', 'replicate', 'experiment', 'would', 'need', 'know', 'determine', 'mass', 'step', '1', '6', 'instrument', 'use', 'would', 'also', 'need', 'know', 'exactly', 'kind', 'identical', 'container', 'want', 'use', 'step', '2', 'finally', 'step', '5', 'would', 'know', 'let', 'sample', 'sit', 'dry']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1272,,212,"['would', 'need', 'know', 'pouring', 'vinegar', '4', 'mass', 'need', 'pour', 'amount', 'vinegar', 'sample', 'also', 'need', 'include', '4', 'designated', 'sample', 'say', 'liquid', 'solid']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1273,,212,"['read', 'group', 'procedure', 'determined', 'need', 'know', 'much', 'vinegar', 'pour', 'contain', 'step', '2', 'another', 'piece', 'information', 'need', 'type', 'vinegar', 'need', 'last', 'piece', 'information', 'need', 'size', 'container', 'use']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1274,,212,"['additional', 'information', 'needed', 'much', 'vinegar', 'use', 'material', 'also', 'good', 'additional', 'information', 'would', 'tell', 'left', 'container', 'material']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1275,,212,"['1', 'procedure', 'include', 'name', 'material', 'used', 'investigation', '2', 'much', 'vinegar', 'cup', '3', 'include', 'determine', 'mass', 'sample']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1276,,212,"['long', 'sample', 'much', 'vinegar', 'big', 'container']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1277,,212,"['order', 'replicate', 'experiment', 'would', 'need', 'know', 'sample', 'may', 'warmer', 'others', 'may', 'cooler', 'may', 'effected', 'experiment']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1278,,212,"['group', 'stated', 'determine', 'mass', 'four', 'different', 'sample', 'sample', 'specific', 'four', 'sample', 'experiment', 'stated', 'four', 'vinegar', 'tell', 'u', 'much', 'vinegar', 'use', 'also', 'group', 'use', 'control', 'group', 'show', 'difference', 'mass', 'without', 'control', 'group']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1279,,212,"['prediction', 'start', 'check', 'prediction', 'right']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1280,,212,"['replicate', 'procudurethe', 'additional', 'information', 'would', 'need', 'includewhich', 'sample', 'material', 'placed', 'first', 'last', 'basically', 'count', 'even', 'second', 'material', 'processed', 'longer', 'vinegar', 'filled', 'container']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1281,,212,"['would', 'add', 'let', 'sample', 'sit', 'vinegar', 'soak', 'make', 'sure', 'dry', 'making', 'dont', 'let', 'type', 'get', 'mixed']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1282,,212,"['group', 'would', 'need', 'include', 'procedure', 'much', 'vinegar', 'would', 'used', 'would', 'impact', 'result', 'also', 'include', 'size', 'separate', 'identical', 'container', 'could', 'also', 'impact', 'result', 'group', 'could', 'also', 'included', 'information', 'vinegar', 'temp', 'important', 'constant']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1283,,212,"['need', 'know', 'sample', 'procedure', 'say', 'get', 'four', 'sample', 'would', 'also', 'helpful', 'tell', 'u', 'unit', 'measure', 'sample', 'size', 'test', 'tube', 'use', 'lab', 'would', 'performed', 'correctly']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1284,,212,"['would', 'need', 'know', 'material', 'use', 'amount', 'vinegar', 'use']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1285,,212,"['order', 'replicate', 'experiment', 'procedure', 'must', 'tell', 'u', 'material', 'use', 'sample', 'must', 'tell', 'u', 'much', 'vinegar', 'used', 'four', 'container', 'must', 'tell', 'u', 'measure', 'mass', 'sample', 'long', 'rinse', 'sample', 'distilled', 'water']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1286,,212,"['well', 'im', 'sure', 'answer', 'want', 'answer', 'repeat', 'step', 'order', 'get', 'answer', 'think', 'wood', 'viniguer', 'suck', 'wood', 'suck', 'liquid', 'would', 'different', 'answer']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1287,,212,"['additional', 'information', 'would', 'need', 'order', 'replicate', 'experiment', 'would', 'amount', 'vinegar', 'need', 'pour', 'cup', 'sample', 'using', 'control', 'group', 'going', 'important', 'part', 'procedure', 'missing']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1288,,212,"['would', '4', 'container', 'called', 'marble', 'limestar', 'wood', 'plastic', 'reader', 'know', 'whats', 'container', 'poured', 'even', 'amount', 'vinegar', 'let', 'sit', 'dry', '24', 'hour', 'determine', 'mass', 'got', 'end', 'could', 'compared', 'mass', 'got', 'begging', 'vig']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1289,,212,"['replicate', 'experiment', 'one', 'would', 'need', 'know', 'much', 'vinegar', 'used', 'would', 'also', 'helpful', 'know', 'concentration', 'vinegar', 'used', 'replicate', 'experiment', 'one', 'must', 'know', 'sample', 'procedure', 'container', 'put']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1290,,212,"['would', 'need', 'know', 'measure', 'sample', 'would', 'need', 'know', 'much', 'vinegar', 'put', 'cup', 'place', 'shade']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1291,,212,"['hypothesis', 'take', 'guess', 'wether', 'mass', 'four', 'sample', '1', 'going', 'right', 'independent', 'dependent', 'variable', 'student', 'experiment', 'result', 'would', ""n't"", 'difference', 'mass', 'starting', 'ending', 'mass', '112']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1292,,212,"['order', 'replicate', 'experiment', 'told', 'amount', 'vinegar', 'me', 'tell', 'container', 'made', 'define', 'need', 'constant', 'temperature', '24', 'hour', 'trying', 'incubator']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1293,,212,"['replicate', 'group', 'experiment', 'would', 'need', 'know', 'size', 'container', 'group', 'used', 'hold', 'sample', 'would', 'also', 'need', 'know', 'long', 'rinse', 'sample', 'would', 'also', 'want', 'know', 'dried', 'material', 'want', 'get', 'data']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1294,,212,"['order', 'replicate', 'experimentyou', 'would', 'need', 'know', 'amount', 'vinegar', 'poured', 'separate', 'four', 'identical', 'container', 'would', 'also', 'need', 'know', 'mass', 'sample', 'examinedwhere', 'type', 'scale', 'sample', 'measurewhat', 'substance', 'indicatedall', 'crucial', 'element', 'stated', 'hour', 'needed', 'marry', 'experiment', 'thing', 'missing', 'mention', 'lack', 'control', 'compare', 'result']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1295,,212,"['sample', 'type', 'container']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1296,,212,"['additional', 'information', 'needed', 'able', 'replicate', 'experiment', 'would', 'know', 'much', 'vinegar', 'poured', 'different', 'yet', 'identical', 'container']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1297,,212,"['another', 'important', 'piece', 'information', 'would', 'need', 'know', 'much', 'vinegar', 'would', 'need', 'put', 'cup', 'poured', 'vinegar', 'one', 'cup', 'little', 'another', 'cup', 'result', 'may', 'vary']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1298,,212,"['would', 'need', 'size', 'container', 'temperature', 'water', 'used', 'rinse', 'sample']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1299,,212,"['order', 'replicate', 'experiment', 'would', 'need', 'know', 'amount', 'vinegar', 'used', 'much', 'sample', 'time', 'experiment', 'preformed']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1300,,212,"['order', 'replicate', 'experiment', 'thing', 'could', 'done', 'one', 'would', 'say', 'large', 'sample', 'also', 'include', 'type', 'sample', 'tested', 'another', 'thing', 'would', 'include', 'much', 'vinegar', 'use', 'another', 'good', 'thing', 'would', 'multiple', 'trial']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1301,,212,"['would', 'would', 'need', 'know', 'many', 'trial', 'sample', 'make', 'effective', 'experiment', 'would', 'need', 'know', 'measure', 'mass', 'sound', 'reasonable', 'data', 'also', 'would', 'need', 'pour', 'four', 'separate', 'container', 'information', 'would', 'help', 'produce', 'successful', 'experiment']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1302,,212,"['order', 'replicate', 'experiment', 'would', 'first', 'need', 'know', 'much', 'vinegar', 'use', 'also', 'amount', 'time', 'supposed', 'sit', 'importantly', 'would', 'need', 'able', 'container', 'difference', 'one']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1303,,212,"['obtain', '4', 'separate', 'container', 'mass', 'container', 'subtract', 'weight', 'container', 'mass', 'sample', 'give', 'mass', 'sample', 'sample', 'container', 'combined', 'amount', 'vinegar', 'add', 'sample', 'also', 'determined', 'clearly']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1304,,212,"['group', 'experiment']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1305,,212,"['would', 'need', 'vinegar', 'sample', 'material', 'put', 'measurement', 'label', 'also', 'would', 'need', 'four', 'identical', 'container', 'replicate', 'starting', 'mass', 'ending', 'mass', 'difference', 'mass', 'would', 'need', 'replicate', 'experiment']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1306,,212,"['order', 'replicate', 'experiment', 'would', 'need', 'know', 'amount', 'vinegar', 'poured', 'container', 'would', 'also', 'need', 'know', 'condition', 'space', 'sample', 'set', 'dry', 'water', 'vapor', 'air', 'sample', 'even', 'dried', 'completly', 'would', 'also', 'need', 'know', 'density', 'sample', 'sample', 'completly', 'submerged', 'floating', 'top']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1307,,212,"['reading', 'group', 'procedure', 'making', 'student', 'data', 'recorded', 'would', 'say', 'mostly', 'total', 'information', 'one', 'replicate', 'experiment', 'one', 'information', 'much', 'vinegar', 'used', 'sample', 'also', 'used', 'determine', 'mass', 'sample', 'lastly', 'type', 'container', 'used', 'would', 'also', 'useful', 'information']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1308,,212,"['would', 'need', 'much', 'vinegar', 'would', 'put', 'cup', 'determined', 'mass', 'much', 'sample', 'use', 'individual', 'cup']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
1309,,212,"['starting', 'mass', 'ending', 'mass', 'change', 'mass']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1310,,212,"['additional', 'information', 'would', 'need', 'replicate', 'experiment', 'would', 'conclusion']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1311,,212,"['additional', 'information', 'would', 'need', 'repeat', 'experiment', 'includes', 'four', 'sample', 'testing', 'much', 'vinegar', 'pour', 'separate', 'container', 'much', 'sample', 'put', 'vinegar', 'would', 'put', 'sample', 'remove', 'would', 'determine', 'mass', 'sample', 'thing', 'needed', 'replicate', 'experiment', 'exactly', 'else', 'would', 'able', 'know', 'direction', 'experiment']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1312,,212,"['well', 'first', 'need', 'know', 'much', 'vinegar', 'add', 'container', 'much', 'sample', 'type', 'vinegar', 'would', 'specific']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1313,,212,"['additional', 'information', 'would', 'need', 'order', 'replicate', 'design', 'four', 'different', 'sample', 'would', 'need', 'know', 'sample', 'used', 'replicate', 'experiment', 'also', 'would', 'need', 'know', 'much', 'vinegar', 'need', 'added', 'stare', 'submerged', 'also', 'would', 'need', 'know', 'temperature', 'play', 'key', 'factor', 'temperature', 'lastly', 'would', 'want', 'know', 'acidity', 'acidakavinegar']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",3,3.0,science,ASAP_sas,1.0
1314,,212,"['need', 'know', 'much', 'vinegar', 'add', 'container', 'need', 'know', 'kind', 'container', 'also', 'need', 'know', 'measure', 'sample']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1315,,212,"['make', 'data', 'table', 'record', 'sample', 'starting', 'mass', 'also', 'record', 'ending', 'mass', 'difference', 'mass', 'also', 'record', 'lowest', 'highest', 'mass']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",0,3.0,science,ASAP_sas,0.0
1316,,212,"['order', 'repeat', 'experiment', 'looking', 'procedureone', 'must', 'know', 'four', 'sample', 'amount', 'vinegar', 'sample', 'known', 'well', 'clothe', 'person', 'performing', 'procedure', 'know', 'much', 'sample', 'take', 'type', 'measurement', 'use', 'determining', 'mass', 'grain']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",2,3.0,science,ASAP_sas,0.6666666666666666
1317,,212,"['step', 'number', 'two', 'much', 'vinegar', 'pour', 'step', 'number', 'three', 'sample', 'go', 'container']","['order', 'replicate', 'experiment', 'would', 'need', 'know', 'much', 'vinegar', 'pour', 'container', 'also', 'would', 'need', 'know', 'sample', 'using', 'would', 'need', 'know', 'size', 'shape', 'container', 'use', 'finally', 'would', 'need', 'know', 'exactly', 'sample', 'put', 'removed', 'container']",1,3.0,science,ASAP_sas,0.3333333333333333
